target_rank,p_val,q_val,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9
20,8,1,0:00:01.258912,0:00:01.257636,0:00:01.257352,0:00:01.280556,0:00:01.264536,0:00:01.263077,0:00:01.262545,0:00:01.272863,0:00:01.249822,0:00:01.254073,0.039348906229594,0.03911927425123941,0.039416017428308324,0.03954012529330973,0.037218905301457814,0.03933693481728545,0.03936901882437633,0.03918564934973516,0.039390039451871334,0.03836791089225301
20,8,2,0:00:01.419725,0:00:01.424888,0:00:01.411145,0:00:01.414183,0:00:01.436192,0:00:01.416244,0:00:01.429291,0:00:01.425717,0:00:01.428084,0:00:01.424613,0.03004482433655198,0.029741342143809874,0.03214906355225848,0.030716028876510003,0.029721096924131725,0.029721123721017872,0.029824740271938408,0.029762002013452988,0.029854672524865573,0.03203691101461898
20,8,3,0:00:01.588177,0:00:01.579408,0:00:01.575713,0:00:01.585085,0:00:01.586000,0:00:01.581164,0:00:01.579001,0:00:01.590177,0:00:01.587209,0:00:01.587227,0.029665210782474173,0.02965663996708737,0.029660724091797406,0.02966685844672663,0.02966968157452958,0.029671611507633117,0.02964953690459378,0.029662853192845992,0.029633598276526247,0.029680119659410524
20,10,0,0:00:01.136001,0:00:01.110544,0:00:01.109000,0:00:01.117323,0:00:01.117000,0:00:01.109000,0:00:01.113537,0:00:01.115161,0:00:01.113001,0:00:01.103120,0.09603372271782479,0.09644049614071046,0.09865936057833137,0.09641172270705478,0.09823910630665174,0.10165341901314019,0.09529134166504769,0.11252648198828201,0.11208388129372973,0.11331754802166935
20,10,1,0:00:01.272245,0:00:01.307580,0:00:01.288148,0:00:01.279000,0:00:01.289531,0:00:01.290542,0:00:01.284000,0:00:01.297548,0:00:01.321204,0:00:01.297624,0.0392927785275367,0.039758547552159025,0.03762556992758869,0.03860692687480233,0.0391954053614943,0.03803251266811628,0.03811772756103747,0.038652096980873005,0.0371796432735293,0.039284579570892424
20,10,2,0:00:01.461093,0:00:01.476233,0:00:01.458721,0:00:01.459666,0:00:01.472431,0:00:01.445602,0:00:01.456641,0:00:01.459319,0:00:01.466045,0:00:01.484983,0.030957792707095297,0.029674732788291604,0.029709887183562204,0.03022018891034664,0.029690958001472628,0.030183166843814554,0.029684720432979983,0.0304076944514793,0.030428799392225453,0.029753791344942722
20,10,3,0:00:01.639007,0:00:01.634429,0:00:01.655126,0:00:01.649807,0:00:01.653761,0:00:01.640166,0:00:01.644501,0:00:01.635999,0:00:01.630253,0:00:01.631192,0.029666214097776956,0.029649561623793598,0.029681312865959302,0.029660221383767303,0.029664166676500542,0.029675619796148862,0.02965955455308201,0.029666422136967074,0.02967646564264869,0.029657793375898616
30,0,0,0:00:01.219582,0:00:01.212597,0:00:01.204000,0:00:01.208090,0:00:01.207956,0:00:01.213086,0:00:01.203945,0:00:01.214292,0:00:01.206572,0:00:01.208567,0.11022915767256614,0.10146016040197374,0.11079117761932525,0.09786301309815622,0.09470527437317047,0.09559222599180046,0.09539094359147807,0.10719936366543853,0.0985629133501808,0.1018433339759668
30,0,1,0:00:01.383271,0:00:01.371867,0:00:01.381794,0:00:01.381545,0:00:01.393696,0:00:01.387249,0:00:01.378344,0:00:01.384240,0:00:01.382123,0:00:01.371396,0.038945045649692436,0.039260832549379523,0.037914302198085746,0.03967740475266298,0.03953156102277036,0.039615353839237935,0.03895562807985864,0.03780833875836139,0.038266736797833954,0.039121051646174
30,0,2,0:00:01.553210,0:00:01.569602,0:00:01.566628,0:00:01.545178,0:00:01.564546,0:00:01.558544,0:00:01.560534,0:00:01.546550,0:00:01.578562,0:00:01.562360,0.029786681723967395,0.029804787382033637,0.029732866806918386,0.02980159991072761,0.02997736874301843,0.02967143207393213,0.029806778911401346,0.030141596165802257,0.029826386476796952,0.029707819254514874
30,0,3,0:00:01.739114,0:00:01.748437,0:00:01.730450,0:00:01.720295,0:00:01.730001,0:00:01.736120,0:00:01.739156,0:00:01.745655,0:00:01.719364,0:00:01.721758,0.029725796983984643,0.029658152110788663,0.029701077013984747,0.02968353602210241,0.029711502204560526,0.02979617806159041,0.029657542843629068,0.029662419344539646,0.02966256411547493,0.029721264955506095
30,2,0,0:00:01.243839,0:00:01.242000,0:00:01.237000,0:00:01.250524,0:00:01.245585,0:00:01.255618,0:00:01.246611,0:00:01.254317,0:00:01.248244,0:00:01.244289,0.09163233640504495,0.09237923187936525,0.09324433168110113,0.09989802861035586,0.09919025937065136,0.09769929301821224,0.0943595083254206,0.11037236940606418,0.10365820311917595,0.10239412541940447
30,2,1,0:00:01.453054,0:00:01.453015,0:00:01.453482,0:00:01.452971,0:00:01.456068,0:00:01.453614,0:00:01.458954,0:00:01.461513,0:00:01.454145,0:00:01.447068,0.039100378928414295,0.039023036307881766,0.03806474694931902,0.03888731792269635,0.03919282624717364,0.03906239547868924,0.03860431695607874,0.03803639983417233,0.038026135113826236,0.039227748622483787
30,2,2,0:00:01.687151,0:00:01.709001,0:00:01.663503,0:00:01.661214,0:00:01.664462,0:00:01.673876,0:00:01.677166,0:00:01.657723,0:00:01.661927,0:00:01.670808,0.02970399135687051,0.029731858637547078,0.02965363831856128,0.029849340383999504,0.029684039480975435,0.029664903458457365,0.029767728426862945,0.02987912514406935,0.029688420540264892,0.02967377785565663
30,2,3,0:00:01.942745,0:00:01.876443,0:00:01.879786,0:00:01.874561,0:00:01.892449,0:00:01.869755,0:00:01.856337,0:00:01.879696,0:00:01.863841,0:00:01.875705,0.02966658076060932,0.029650053226588778,0.029629714151436084,0.029716620692090953,0.029645099214800383,0.02966125913130911,0.029649879273679874,0.029639111776840137,0.029668790792589102,0.029664809573696015
30,5,0,0:00:01.257057,0:00:01.253871,0:00:01.254839,0:00:01.247755,0:00:01.245600,0:00:01.248754,0:00:01.252235,0:00:01.246597,0:00:01.244238,0:00:01.244197,0.08852012161942117,0.10418088915685035,0.09433602417889413,0.10426102235551199,0.09562012283473538,0.09533705551942645,0.0957054581396505,0.08181331011940786,0.09804110491477315,0.09353474202464539
30,5,1,0:00:01.458884,0:00:01.459240,0:00:01.455384,0:00:01.469039,0:00:01.452030,0:00:01.464210,0:00:01.463615,0:00:01.467042,0:00:01.453251,0:00:01.466301,0.039498203660476974,0.03843830995553702,0.03852676440612314,0.03793054413849142,0.03888860404213704,0.03793063443882559,0.03869069204979077,0.03692736912601748,0.03784072802834017,0.03914271893015157
30,5,2,0:00:01.684159,0:00:01.680624,0:00:01.658688,0:00:01.771020,0:00:01.666046,0:00:01.685568,0:00:01.682950,0:00:01.673641,0:00:01.677407,0:00:01.675167,0.029643208535206904,0.029796877788840808,0.029747254573629436,0.029649927709259883,0.029658845729465866,0.029689527930665306,0.02965237197805863,0.029672242135097067,0.02969915009288784,0.02966731781713742
30,5,3,0:00:01.872256,0:00:01.893961,0:00:01.884756,0:00:01.875338,0:00:01.889239,0:00:01.888214,0:00:01.875201,0:00:01.877812,0:00:01.879165,0:00:01.865891,0.029665434404453354,0.029668924572588084,0.029638747445858017,0.02966704994794874,0.029658326552122385,0.02965484317504756,0.029640989171285197,0.02965691660480418,0.029684741549140792,0.029658524712447232
30,8,0,0:00:01.267001,0:00:01.270623,0:00:01.271056,0:00:01.280148,0:00:01.272136,0:00:01.277180,0:00:01.272175,0:00:01.282762,0:00:01.272156,0:00:01.275606,0.09498886355515446,0.09281536394336382,0.10385886463551555,0.09588318983164608,0.09274526059474493,0.08743597618465736,0.0934594379182202,0.0918044833301847,0.09255601331509582,0.07934679720043838
30,8,1,0:00:01.505753,0:00:01.507570,0:00:01.496645,0:00:01.515800,0:00:01.516036,0:00:01.520604,0:00:01.511175,0:00:01.505626,0:00:01.500896,0:00:01.500151,0.038416375258024646,0.03722212497433981,0.03701676630582015,0.03846276339089797,0.036682393121616134,0.037631609978238466,0.0385647758558312,0.03714469615358358,0.03868639026202971,0.0371426294609015
30,8,2,0:00:01.748511,0:00:01.741679,0:00:01.737112,0:00:01.751588,0:00:01.737021,0:00:01.730202,0:00:01.718649,0:00:01.744272,0:00:01.712563,0:00:01.745187,0.029708373345788183,0.029662388334449463,0.02970400355115049,0.02965949843439689,0.029663881744087354,0.02965577606507071,0.029711749137333685,0.029721214484228785,0.029669063240171992,0.02964473972428741
30,8,3,0:00:01.985001,0:00:01.951146,0:00:01.978464,0:00:01.954735,0:00:01.958586,0:00:01.981526,0:00:01.966445,0:00:01.997299,0:00:01.951263,0:00:01.954566,0.029706287218195543,0.02966856035041336,0.02965232363587298,0.02970894619260469,0.029684451184385143,0.02965974360906026,0.029625111962472892,0.029651839094102735,0.0296631652861949,0.02967828410419333
30,10,0,0:00:01.298415,0:00:01.277531,0:00:01.306083,0:00:01.289999,0:00:01.287355,0:00:01.281525,0:00:01.283000,0:00:01.287000,0:00:01.281001,0:00:01.287068,0.09433205986862706,0.07941929385991177,0.08764083749827746,0.08417855396863337,0.07761828716914222,0.08434969850427385,0.09513299975018835,0.09336412459583554,0.0890969268858684,0.08947598018863971
30,10,1,0:00:01.531076,0:00:01.530894,0:00:01.545161,0:00:01.517951,0:00:01.528741,0:00:01.535877,0:00:01.512066,0:00:01.553685,0:00:01.529067,0:00:01.531000,0.036088401672079884,0.03798804891736928,0.035713091187581064,0.03768666807184183,0.03834203390600142,0.03741157671931506,0.038520157173325006,0.0370747868863458,0.0373520530066328,0.03648431658718855
30,10,2,0:00:01.766210,0:00:01.777001,0:00:01.780277,0:00:01.771126,0:00:01.773778,0:00:01.775372,0:00:01.780251,0:00:01.780219,0:00:01.770229,0:00:01.772734,0.029656362140359466,0.02971428015668682,0.029690287722415186,0.029677761197214766,0.029688189558688897,0.02967507901800223,0.02968124825983119,0.029703025867927235,0.02968122621158975,0.029663112100828337
30,10,3,0:00:02.022591,0:00:02.026023,0:00:02.019786,0:00:02.030273,0:00:02.007111,0:00:02.019553,0:00:02.021057,0:00:02.016829,0:00:02.014317,0:00:02.013942,0.029657174138944316,0.029679801147368075,0.02965753559828154,0.029666424456006698,0.029642060485620052,0.029651091352410494,0.02966255360069934,0.029722292480075362,0.02967860198162097,0.02966730028312656
40,0,0,0:00:01.398980,0:00:01.388001,0:00:01.397131,0:00:01.396201,0:00:01.392043,0:00:01.395928,0:00:01.395544,0:00:01.330059,0:00:01.386979,0:00:01.383269,0.0830110870835927,0.08581769545667427,0.08837866729536141,0.07846800914230058,0.0822990047323752,0.08945656059677272,0.08764427381000735,0.09028882958240217,0.08630908988079072,0.09369194129412026
40,0,1,0:00:01.646445,0:00:01.682178,0:00:01.638228,0:00:01.630027,0:00:01.656116,0:00:01.646541,0:00:01.648394,0:00:01.647217,0:00:01.653645,0:00:01.637508,0.037670777479219666,0.03751062151310854,0.03704467783284354,0.03943754064513723,0.03746711815074724,0.037627225322639776,0.036276685189294604,0.035931801578977254,0.03698162177698398,0.03800465511288801
40,0,2,0:00:01.867025,0:00:01.874520,0:00:01.899086,0:00:01.878351,0:00:01.887546,0:00:01.885133,0:00:01.884219,0:00:01.885725,0:00:01.882873,0:00:01.880933,0.029719692302199566,0.02968227672480199,0.02975624569560065,0.02973439298818299,0.029726215823332878,0.029733342219268887,0.029722031470812715,0.029705217382746497,0.029633529281322735,0.02967942081386786
40,0,3,0:00:02.126423,0:00:02.179079,0:00:02.130699,0:00:02.177554,0:00:02.150688,0:00:02.139548,0:00:02.122169,0:00:02.124955,0:00:02.163298,0:00:02.188109,0.02977286242795223,0.029681847720382203,0.029717865390871744,0.029753201750247045,0.02973398209544576,0.029691527375558018,0.029788851004764375,0.02972429599742159,0.029676609922299663,0.029686333144394398
40,2,0,0:00:01.430281,0:00:01.419828,0:00:01.418934,0:00:01.427190,0:00:01.445934,0:00:01.452698,0:00:01.423603,0:00:01.436011,0:00:01.426000,0:00:01.425948,0.0770334553376605,0.09007439416525474,0.0833113817621178,0.08976233294520199,0.08932370992699781,0.08920429882300532,0.09395775803534907,0.08420237543334075,0.08696505680347588,0.08237805374399379
40,2,1,0:00:01.685535,0:00:01.682122,0:00:01.686608,0:00:01.704109,0:00:01.706951,0:00:01.685627,0:00:01.708609,0:00:01.686956,0:00:01.713039,0:00:01.703052,0.03748118753732945,0.03710487724050013,0.03518350456404962,0.037517038937040094,0.03750125195755215,0.03642203656006684,0.035731091460397345,0.03783157948042912,0.03666120561339695,0.037245055291070556
40,2,2,0:00:01.945199,0:00:01.953682,0:00:01.959524,0:00:01.948456,0:00:01.940582,0:00:01.954508,0:00:01.988563,0:00:01.960178,0:00:01.953545,0:00:01.940954,0.029674291630324975,0.029689702054840516,0.029695098387052837,0.029657339126249578,0.029680691679939232,0.029666364025601133,0.029632767845516876,0.029630999534425446,0.029622366701411936,0.029651192153511745
40,2,3,0:00:02.219263,0:00:02.207320,0:00:02.235942,0:00:02.211847,0:00:02.203167,0:00:02.240316,0:00:02.196893,0:00:02.208771,0:00:02.206495,0:00:02.210436,0.02963441924672113,0.029650369443949245,0.02963837550429561,0.029701741248384216,0.029678610463265063,0.02963501510151811,0.02965578627605304,0.02965009501434097,0.029648358986001735,0.02966644763324535
40,5,0,0:00:01.464445,0:00:01.464002,0:00:01.448326,0:00:01.445485,0:00:01.463403,0:00:01.482172,0:00:01.454494,0:00:01.468244,0:00:01.466281,0:00:01.462606,0.08438748386268745,0.08284669991882455,0.084267341412385,0.08297534833008255,0.08680451534890682,0.08822151076867873,0.07754426110120563,0.07447271553610878,0.08074986505921375,0.07948381500473058
40,5,1,0:00:01.754842,0:00:01.751186,0:00:01.761185,0:00:01.763001,0:00:01.772171,0:00:01.753527,0:00:01.750338,0:00:01.740575,0:00:01.762432,0:00:01.750616,0.036468793462569066,0.03733112698780224,0.03717622823122884,0.03725507819934838,0.03569381124930399,0.03683622115504301,0.036154062039257626,0.037741085219935605,0.0367751215265566,0.03633533675762036
40,5,2,0:00:02.048297,0:00:02.047642,0:00:02.050558,0:00:02.037836,0:00:02.048548,0:00:02.038069,0:00:02.036524,0:00:02.051223,0:00:02.040000,0:00:02.045822,0.02964289795607613,0.029659709860076003,0.02967063494452701,0.029671866148634547,0.02966650038336217,0.02965920839540517,0.02967188716830694,0.029676049549534195,0.029615571132202125,0.029678956649056117
40,5,3,0:00:02.359767,0:00:02.354308,0:00:02.326609,0:00:02.330629,0:00:02.335168,0:00:02.337270,0:00:02.320030,0:00:02.330195,0:00:02.314220,0:00:02.355408,0.029679803359364664,0.02963924517119916,0.029628436735881176,0.029652794479130395,0.029665235872849156,0.029660478543560968,0.029630743919765536,0.029615962892616306,0.02963899949828403,0.029622138323101437
40,8,0,0:00:01.516593,0:00:01.519077,0:00:01.514654,0:00:01.528000,0:00:01.528901,0:00:01.540555,0:00:01.512935,0:00:01.529127,0:00:01.531000,0:00:01.531242,0.07005683476765764,0.07594033721853492,0.08282161449029196,0.08387543777307704,0.0811634069801615,0.08037820629356361,0.08770090971234894,0.0827877875101522,0.07948979839410414,0.069504669716624
